id;fr_fr
59111;Garde-épaules de Khaz Modan
59112;Spallières de Khaz Modan
59068;Jambières imperméables
59072;Brassards du registre embrouillé
59074;Brassards de surface
59076;Baguette de démence infectieuse
59069;Bottes de Cisepierre
59077;Cuirasse de Rudepoing
59081;Bottes de la marine marchande
59083;Echarpe de la princesse aveugle
59073;Brassards décolorés
59075;Ceinture de poivrot
59078;Cape de Folembrase
59089;Gants de rebouteux
59082;Espauliers de la marine marchande
59084;Protège-épaules de Boran
59086;Cape de la Troisième flotte
59088;Gilet de Snellig
59085;Cuirasse du paladin perdu
59087;Gants des pleurs angoissés
59093;Brassards de Shilah
59246;Bâton de buveur de sang
59091;Ceinture de Fitzsimmons
59092;Espauliers hantés
59245;Demi-bottes frappe-tête
59410;Bracières de Rofilian
59090;Vieille robe de Front-d'acier
59096;Lanterne de comptable
59100;Bardiche du vieux garde
59102;Marteau du vieux garde
59094;Garde-épaules des Hautes-terres
59099;Dague sombrecol
59101;Lame de Shilah
59105;Cuirasse antique
59107;Mains apaisantes
59109;Garde-jambes de feu des marais
59116;Anneau de courage
59120;Espauliers de protocole de poison
59106;Robe de lys des crues
59110;Mantelet de Khaz Modan
59118;Bobines d'inducteur à électrons
59237;Ceinture du maître des griffons
59108;Brassards de la mousse profonde
59117;Ceinture de puissance de Gigantron
59121;Bague conductrice d'éclair
59143;Pièce corrodée
59113;Espauliers de Khaz Modan
59115;Cadeau du Gardien vert
59168;Surcot de Stromgarde
59171;Cape cloutée de pierres de sang
59119;Cuirasse de source du voltage
59122;Renverseur de forme de vie organique
59167;Bottines de douleur non oubliée
59170;Brassards de Stromgarde
59123;Croissance-miracle verlok
59142;Pièce corrodée
59145;Ordres de la Voile sanglante
59146;Tête de l'amiral Corne-de-Mer
59144;Casse-tête de Terreminator
59147;Tête de vache
59148;Chapeau de pirate surdimensionné
59149;Vos papiers
59150;Boisseau de citron vert
59151;Boulet de canon de la Voile sanglante
59153;Crotte de renard
59157;Rapport de Brubaker
59152;Pile de feuilles
59156;Glande de marche-boue
59158;Acier de Craig
59161;Ceinture de refuge
59159;Masse des Hautes-terres
59160;Jambières de Trelane
59163;Acier de Craig
59165;Jambières de Genavie
59162;Bottes du pas léger
59164;Masse sinistre
59166;Ceinture adultère
59205;Espar de la folie
59169;Jambières de Stromgarde
59180;Ceinture rampante
59182;Dague du Syndicat
59184;Ceinture de trafiquant de démons
59172;Jambières en peau de drake
59174;Brassards poussière-d'automne
59175;Sandales de chagrin
59179;Bottes de crédit supplémentaire
59173;Garde-bras radieux en argent
59176;Ceinture de chevaucheur martial
59177;Ceinture du capitaine Nials
59178;Brassards boucle-bélier
59181;Ceinture de ruine ravagée
59183;Fusil silencieux
59185;Gilet de sombres rumeurs
59188;Ceinture d'affront
59186;Tranche-crâne
59187;Chasseresse silencieuse
59191;Bracières de ruban jaune
59195;Brassards des sensations
59189;Gilet de Saillebrume
59190;Mules de nouvelles douloureuses
59193;Cuirasse de cœur brisé
59194;Sandales de satisfaction
59192;Gants frappés par le chagrin
59196;Gants d'Alina
59198;Anneau de Draunessieu
59199;Bas de chausses
59197;Cuirasse fabriquée à Lordaeron
59200;Lance elfe décalcifiée
59201;Bague de Trépas-d'Orgrim
59202;Anneau de Trépas-d'Orgrim
59203;Gants de Trépas-d'Orgrim
59208;Houppelande de menace ouverte
59210;Mantelet lié à la terre
59216;Chargeurs de force vitale
59204;Masse de Trépas-d'Orgrim
59207;Voile rapiécé de la vierge
59209;Gants indicibles
59211;Gants entravants
59206;Gilet de Tripacier
59217;Bande adhésive de X-Tron
59228;Champignon violet vil
59232;Plat de viande non identifiable
59212;Robe de O'Breen
59213;Jambières de Faldir
59214;Garde-bras du bon capitaine
59215;Garde-jambes du héros prometteur
59218;Spallières de résistance passive
59219;Chaperon de générateur de puissance
59220;Mesure de sécurité Alpha
59222;Spallières de la dame balafrée
59221;Bottines du massacre
59224;Cœur de rage
59226;Lance-fusée d'Oeil-mort
59229;Eau trouble
59223;Garde-mains de double attaque
59225;Poings de provocation cuirassés
59227;Biscuit dur comme la pierre
59231;Abats huileux
59233;Ecrou de Bile-O-Tron
59244;Bottes de Plumorage
59303;Brassards de Gwenyth
59315;Bottes de vertige
59234;Galoches d'Einhorn
59238;Hache de la serre
59240;Chapeau de Soufflebière
59411;Ceinture des vies dépréciées
59235;Amulette Bec-rasoir
59242;Arbalète matefer
59262;Jambières de Mandenuage
59265;Robe de la dernière prêtresse
59236;Fichu en duvet de griffon
59243;Brassards de Theresa
59409;Brassards de Cognepeur
59421;Ceinture de renforcement
59239;Baguette de pep's
59241;Ceinture engluée de vaseux
59261;Clé de l'enclos rochenoire
59288;Vile branche
59247;Garde-épaules de mangeur d'âmes
59408;Bottes d'intimidation
59419;Bottes de chasseur d'ogre
59423;Garde-épaules tachés
59248;Pendentif Aile-d'acier
59406;Gants du temps gagné
59431;Brassards inoffensifs
59651;Poignes de l'étoile de mer coupée
59249;Vile branche
59255;Cuirasse du calice ténébreux
59264;Garde-jambes de prudence
59268;Grand marteau des Hinterlands
59230;Jus de champignon pressé
59259;Espauliers de porteur de tablette
59302;Robe de la dernière prêtresse
59316;Harnois de bataille d'anciens rois
59252;Sandales de sang impur
59253;Gilet invisible de Sablon
59256;Lame du non-gardien
59260;Mantelet du rejeton de Shadra
59254;Jambières de venin d'araignée
59257;Jambières des rituels secrets
59258;Gants des mots étranges
59263;Ceinture du vent balayant
59266;Brassards de Gwenyth
59267;Gants du fanatisme zélé
59269;Voile de Nid-de-l'Aigle
59271;Coiffure de Nid-de-l'Aigle
59270;Protège-front de Nid-de-l'Aigle
59274;Masque de Katoom
59275;Ceinture de maux d'estomac
59287;Espauliers de porteur de tablette
59272;Heaume de Nid-de-l'Aigle
59276;Bracières de gueule d'acier
59277;Baguette d'assistant de recherche
59279;Ceinture du rocher de l'Affût
59273;Collier attirant
59278;Protège-front du chasseur de gelées
59280;Voleur de voix
59281;Bandelettes de l'ancien
59283;Bottes Vengebroche
59284;Lame du non-gardien
59286;Gants des mots étranges
59300;Ceinture du rejeton de Shadra
59282;Bottines envahissantes
59285;Jambières des rituels secrets
59301;Garde-jambes de prudence
59304;Gants du fanatisme zélé
59289;Collier des visages diaboliques
59291;Bâton de buveur de sang
59292;Garde-épaules de mangeur d'âmes
59295;Gilet invisible de Sablon
59290;Hache de Jintha'Alor
59293;Pendentif de Brocherompue
59294;Sandales de sang impur
59296;Jambières de venin d'araignée
59297;Cuirasse du calice ténébreux
59330;"""Shalug'ugre, la hache de la déconstruction"""
59407;Ceinture d'Aitokk
59429;Heaume de tempêtes
59298;Mantelet de Surlis
59331;Jambières de force mortelle
59357;Un paquet de lettres lacérées
59361;Un journal déchiré
59299;Jambières d'apothicaire
59329;Poignets parasites
59354;Pot d'antiques remèdes
59368;Gants de compassion
59305;Bardiche des Hinterlands
59309;Heaume d'empoisonneur
59311;Fardeau de mortalité
59312;Heaume du voyant aveugle
59306;Voile de sombre clerc
59307;Protège-front virulent
59308;Bassinet venimeux
59310;Brassards de bête du chaos
59313;Gants des eaux saumâtres
59328;Bottes de colère de la fournaise
59334;Sangle du cycle de la vie
59336;Jambières du pilier de flammes
59314;Mélangeur supérieur de Finkle
59317;Garde-jambes du non-voyant
59327;Cœur du royaume
59342;Ceinture de zéro absolu
59318;Liquette du négligé
59321;Ceinture du cauchemar
59324;Gants de cacophonie
59325;Mantelet des flammes rugissantes
59319;Amulette d'Etoile-de-Fer
59320;Themios le Porte-l'ombre
59322;Brassards de l'Oeil-Brûlant
59323;Massette ouvragée en pierre
59326;Cloche de résonance enragée
59405;Anneau du Reflux sanglant
59414;Bottes d'attrition
59416;Ceinture d'Okrilla
59332;Ver symbiotique
59333;Eperon de lave
59335;Gilet de vermelin brûlé
59337;Mantelet de Nefarius
59340;Cuirasse de la flamme vengeresse
59343;Jambières d'aberration
59355;Garde-bras de Chimaeron
59404;Ceinture Rochecave
59341;Incinératrice
59344;Heaume de guerre en os de dragon
59347;Masse de mort acerbe
59350;Bottines de création parfaite
59345;Putresciale
59346;Tunique des expériences ratées
59348;Cape de froid mordant
59349;Ceinture de tempêtes arcaniques
59351;Jambards du meilleur fils
59352;Gantelets de gel instantané
59356;Espauliers de l'apocalypse
59358;Fragment brisé
59353;Jambières de flammes dévorantes
59369;Ceinture de sombrequeue
59370;Vieilles bottes de chasse d'Enohar
59372;Brassards de Rempart-du-Néant
59359;Lunettes de soleil tueuses bio-optiques renforcées
59363;Chevalière des Mantebrume
59367;Décompresseur 5000
59371;Brassards de racleur-d'os
59362;La légende de Stalvan
59364;Découpe-poulet surpuissant
59394;Gants de l'innocence ridicule
59395;Cape consume-néant
59373;Ceinture de Rempart-du-Néant
59375;Gants de Rempart-du-Néant
59377;Garde-épaules de focalisation de sort
59378;Ceintures d'horreurs occultes
59374;Bottes de Rempart-du-Néant
59376;Sandales du lige d'ombre
59380;Cape du rivage Ravagé
59381;Bottes de chasseur d'ogre
59379;Cadeau de Mahar
59390;Bottes des rituels terminés
59391;Heaume de tempêtes
59398;Bague des actes nobles
59382;Anneaux de serpent
59387;Bottes de résurrection démoniaque
59389;Brassards de l'autel démoniaque
59393;Brassards inoffensifs
59383;Ceinture de renforcement
59384;Brassards cendre-crin
59385;Garde-épaules tachés
59386;Bottes des terres Foudroyées
59388;Gants de Loramus
59392;Etoile de voleur
59403;Houppelande de joueur
60440;Heaume de maille du gladiateur vicieux
59397;Bague de sacrifice
59399;Gants de roncever
59400;Garde-épaules de soin terni
59412;Bottes de la victoire financière
59396;Bague des actes altruistes
59401;Espauliers de Surwich
60441;Jambières de maille du gladiateur vicieux
59402;Cuirasse de Surwich
59433;Cape de Dar'toon
59437;Gants de roncever
59439;Espauliers du trésor
59413;Le Gestionnaire
59415;Garde-épaules du reporteur
59417;Grèves de Rêchepierre
59418;Cape du rivage Ravagé
59420;Anneaux de serpent
59427;Brassards de l'autel démoniaque
59461;Fureur de Forgehargne
59467;Peau de Chromaggus
59422;Brassards cendre-crin
59428;Bottes des rituels terminés
59650;Epée couperet de Glovaal
60224;Poignée de boulons en obsidium
59424;Bottes des terres Foudroyées
59432;Gants de l'innocence ridicule
59444;"""Akmin-Kurai, bouclier de domination"""
59448;Lunettes de soleil tueuses bio-optiques spécialisées
59425;Bottes de résurrection démoniaque
59460;Lampe de lecture de Theresa
59490;Membrane de C'Thun
59494;"""Uhn’agh Fash, la plus sombre trahison"""
59426;Gants de Loramus
59459;"""Andoros, poing du roi-dragon"""
59476;Garde-jambes de la progéniture émeraude
59477;Roue dentée subtile
59430;Etoile de voleur
60438;Cotte de mailles du gladiateur vicieux
59434;Bague des actes altruistes
59435;Bague de sacrifice
59436;Bague des actes nobles
59438;Garde-épaules de soin terni
59440;Cuirasse de Solevoile
59441;Talisman de machination de Prestor
59443;"""Crul'korak, l'arc de foudre"""
59450;Ceinture de la Main-Noire
59442;Rage des âges
59458;Lunettes de soleil tueuses bio-optiques énergisées
59462;Morsure de Maimgor
59465;Ceinturon riveté de Martel-Cœur
59449;Lunettes de soleil tueuses bio-optiques légères
59451;Maniques de la bête endormie
59453;Lunettes de soleil tueuses bio-optiques de camouflage
59457;Ombre d'effroi
59452;Couronne des eaux brûlantes
59454;Robe d'Ombrase
59455;Lunettes de soleil tueuses bio-optiques agiles
59456;Lunettes de soleil tueuses bio-optiques mortelles
59463;Canne-épée de Maldo
59464;Bottines de corrections sauvages
59466;Capuche impénétrable d'Etoile-de-Fer
59470;Brassards de la force impossible
59468;Blouse d'ombreforge empreinte de Lumière
59473;Essence du cyclone
59489;Roue dentée précise
59525;Bâton de sombre guérison de Chelley
59469;Bottes du chevauche-tempête
59472;Gantelets d'éleveur de proto
59474;Malice
59480;Roue dentée cassée
59471;Espauliers du grand Ettin
59486;Harnois de bataille de l'Apocalypse
59502;Ceinture dispersive
59503;Garde-jambes de Terrastra
59475;Brassards du Vol de bronze
59487;Heaume de murmures exaspérants
59524;Grenade à main de Narkk
59534;Bottes de chasseur de sanglier
59479;Roue dentée rapide
59478;Roue dentée lisse
59485;Torsade des dix mille cris
59586;Gants de la rage dispersée
59481;Heaume du scion du Néant
59482;Robe de l'acolyte ardent
59483;Amulette de Brise-wyrm
59484;Livre du lien de volonté
59491;Roue dentée miroitante
59492;Akirus le Briseur de ver
59493;Roue dentée rigide
59495;Bottines de transformation hideuse
59496;Roue dentée étincelante
59498;Mains du conseil du Crépuscule
59499;Kilt de la bataille oubliée
59500;Baisse de la mortalité
59497;Menottes de la fin des temps
59501;Chevalière du cinquième cercle
59504;Couronne d'Arion
59505;Attraction gravitationnelle
59506;Poids écrasant
59509;Heaume couvert de glace
59512;Médaillon de Valiona
59513;Sceptre de glace
59507;Epiderme lumineux
59508;Bottines de glace liquide
59510;Mantelet de Feludius
59516;Drapé des jumeaux
59511;Gants d'hydrolance
59514;Cœur d'Ignacious
59515;Fiole de souvenirs volés
59517;Collier de lutte
59518;Anneau de rivalité
59520;Vain avertissement
59522;Clé d'Ilgalar
59529;Drap ignifuge
59519;Miroir de Theralion
59521;Lame d'âme
59585;Cape luxuriante
59633;Tentacule visionnaire coupé
59523;Double-rhum
59535;Garde-jambes de Togrik
59537;Gilet de Kranal
59561;Gilet de chance
59530;Bottes de soigneur de loup
59531;Mousquet de Guet-Lointain
59533;Baguette de séparation
59541;Tranchoir à sangliers de Mankrik
59532;Brassards importés
59536;Ceinture de l'œil sanglant
59538;Gants d'escorteur de la caravane
59539;Vieux vêtements de mariage de Mankrik
59540;Gants en peau de Huran
59543;Ceinture d'homme-cochon
59549;Cape solécaille
59554;Lame au tranchant d'argent
59542;Jambières de tisseur d'épines
59544;Cuirasse de Kargal
59545;Gants duveteux
59546;Brassards couverts de pommade
59547;Manuel dépassé
59548;Bouclier en morceaux de ferraille
59550;Perceur sombreronce
59555;Jambières à liseré d'argent
59551;Gants de fils enchevêtrés
59552;Ceinture du bassin oublié
59553;Bottes de haut-rôdeur
59557;Ceinture de l'aide involontaire
59556;Bouclier d'éclat intérieur
59558;Bâton de guerre
59584;Brassards imprudents
59634;Bec du Sans-pitié
59559;Gants du Bellipotent
59563;Affomoir à raptor
59564;Godaffe en peau de raptor
59565;Cuiraffe en écaille de raptor
59560;Canne ostentatoire
59576;Cape du mutin
59583;Ceinture maraudeuse
59590;Anneau de Darsok
59562;Jambières de dividende
59573;Dague du puceau
59574;Mules de conspirateur
59577;Fusil de Krachevalve
59566;Robe de la honte
59567;Brassards meurtriers
59568;Ceinture minutieusement façonnée
59569;Bottes de la salle propre
59571;Ceinture irrégulière
59570;Gants d'occasion
59572;Bottes difformes
59575;Brassards non assurés
59578;Brassards des murmures coléreux
59579;Jambières de Potuyère
59580;Tisonnier aiguisé
59582;Arbalète habile
59581;Chaussures intelligentes
59587;Ceinture fracturée
59591;Bouclier des Tarides
59610;Neurones en bouteille
59588;Bague de coupe-gorge
59589;Anneau plumesang
59592;Baguette du supresseur
59593;Bouclier Seuil-de-mort
59594;Lunette gnome à rayons-X
59595;Détecteur de menace R19
59596;Kit de suppression de cran de sécurité
59597;Destructeur de monde personnel
59598;Pique-gorge finement réglé
59600;Chapeau mou phosphoré
59601;Bottines lestées du sous-marinier
59603;Drapé du Timonier
59599;Badine de foudre volatile
59602;Chevalière du poste de guet
59604;Bottines lestées du sous-marinier
59608;Corselet de la divinité décédée
59605;Chevalière du poste de guet
59606;Drapé du Timonier
59607;Trépas de Hallazèle
59609;Brassards du dieu vaincu
59611;Roueur corne-sinistre
59613;Perforeuse gobeline
59616;Tranchoir gilnéen
59618;Corselet de dissonance cognitive
59612;Lame rituelle sombrelance
59614;Brise-chaînes draenique
59615;Tranche-cerveau de Gnomeregan
59617;Bouteille protectrice du mentaliste
59619;Chaîne de connecteur cérébral
59621;Garde-jambes de tueur d'anguille
59624;Garde-jambes de tueur d'anguille
59627;Brassards de tueur de tentacules
59620;Fusil traque-tranchée
59622;Bâton écraseur de rémoras
59623;Fusil traque-tranchée
59625;Bâton écraseur de rémoras
59626;Dent superflue de Wil'hai
59629;Garde-jambes de la marée
59631;Bec du Sans-pitié
